host,processUUID,processName,event,objectType,objectData,objectUUID,timestamp,CommandLine
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,c7e51952-3f48-488a-921b-cd574018e0ca,35:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,3e945fa7-22ad-4276-b3a6-58d9f64aeba2,35:14.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,d5aa8012-4cb6-4918-8fe3-f69271e41aa8,35:14.9,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,fff5e8ae-d06e-4c41-8689-037f55068005,35:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,28194dc2-0f3d-4183-8b63-c691c031b549,35:16.5,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,906c77f1-8805-4d41-9ac0-e6bd7b184780,35:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,e07dec0a-b8b6-49f5-9115-a43638aa1cb7,35:18.6,
win11,e07dec0a-b8b6-49f5-9115-a43638aa1cb7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,35:18.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,e07dec0a-b8b6-49f5-9115-a43638aa1cb7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,498be919-89c9-444e-839b-f468e7d2f7fb,35:18.7,
win11,788c1be2-97b4-4908-aa5d-ff2ff7b710c2,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,52.111.243.29:443.0,1d2f9eea-8765-4352-93f5-80d07fba79e3,35:31.7,
win11,788c1be2-97b4-4908-aa5d-ff2ff7b710c2,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,52.111.243.29:443.0,1d2f9eea-8765-4352-93f5-80d07fba79e3,35:31.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,988811b7-fb8f-4908-a0d8-324c6b544fdf,35:36.5,
win11,988811b7-fb8f-4908-a0d8-324c6b544fdf,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,35:36.5,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,988811b7-fb8f-4908-a0d8-324c6b544fdf,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,11017f12-6339-47aa-8feb-44e493cecfa5,35:36.5,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f9523ea4-2f7a-4653-b713-9bea042b384c,35:49.3,
win11,f9523ea4-2f7a-4653-b713-9bea042b384c,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,35:49.3,explorer.exe C:\Users\Public\Documents
win11,f9523ea4-2f7a-4653-b713-9bea042b384c,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,f64c0e8a-a1d7-4322-a434-b473c8fe5cd1,35:49.3,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,644c9424-e278-458c-ab4d-7cf4d7f07542,35:49.4,
win11,644c9424-e278-458c-ab4d-7cf4d7f07542,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,35:55.9,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,644c9424-e278-458c-ab4d-7cf4d7f07542,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,b5bca9a1-fadc-41df-81fc-3c97e0f7cff5,35:55.9,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,2ca22cf6-f3c0-4f4e-8d49-48dd732dac19,36:00.7,
win11,2ca22cf6-f3c0-4f4e-8d49-48dd732dac19,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,36:00.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,2ca22cf6-f3c0-4f4e-8d49-48dd732dac19,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,081cc9b2-3027-41cb-b7c7-3c2f91d3f8d7,36:00.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,e205b92f-e35e-4cda-b285-2db4a729b1f3,36:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,7f91ba44-e697-4f7f-8526-3643dfad4097,36:14.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,c72c060c-5b92-4d42-b881-7c18fe157484,36:14.9,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,9f9fe67f-4f38-45d6-b155-6c524816c0cf,36:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,f35ac4f0-1c10-4984-b0d8-d97ead1da6a3,36:16.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,379506fc-ccdc-4aa7-8615-d8c5623658e5,36:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,28ba95ef-2f72-47ac-a8e1-618cf83b1e46,36:18.5,
win11,28ba95ef-2f72-47ac-a8e1-618cf83b1e46,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,36:18.5,explorer.exe C:\Users\Public\Documents
win11,28ba95ef-2f72-47ac-a8e1-618cf83b1e46,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,420eae31-77b4-4a11-ac24-acd9c378ce97,36:18.5,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,b5e8d9ee-88b1-492e-a7c8-0731b3003da3,36:18.5,
win11,b5e8d9ee-88b1-492e-a7c8-0731b3003da3,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,36:25.2,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,b5e8d9ee-88b1-492e-a7c8-0731b3003da3,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,7cb9da2d-1af1-4610-9147-7d0006d54a0c,36:25.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,468e9974-778a-4aca-902e-b282afaf47bf,37:05.0,
win11,468e9974-778a-4aca-902e-b282afaf47bf,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,37:05.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,468e9974-778a-4aca-902e-b282afaf47bf,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,fd28069b-bb9a-498e-adbb-8ede1e250baa,37:05.1,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,7928134d-6601-46f8-b14f-0244c8db1e8f,37:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,e550607a-e61d-4a23-92e3-e01f201eb2e5,37:14.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,757c456e-574d-4239-bd2b-510844baac89,37:14.9,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,6666376b-ae6a-4f4f-8ee3-7fdaa5329b3e,37:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,59ca4597-71e8-4214-a181-0767b5405f43,37:16.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,c3ec0e0f-d3ee-43ae-a4e7-4c4e363b5fec,37:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,816a3716-68f7-4a45-b6e2-ad6b5bacbfa6,37:24.0,
win11,816a3716-68f7-4a45-b6e2-ad6b5bacbfa6,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,37:24.1,explorer.exe C:\Users\Public\Documents
win11,816a3716-68f7-4a45-b6e2-ad6b5bacbfa6,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,a6e9cf80-f49f-46d3-9311-f6731be81af0,37:24.1,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,4a1e1737-91be-4749-8fb1-5bc9931bd393,37:24.1,
win11,4a1e1737-91be-4749-8fb1-5bc9931bd393,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,37:30.6,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,4a1e1737-91be-4749-8fb1-5bc9931bd393,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,5c9c243e-be83-401b-b4ab-d0f7a1c4a650,37:30.6,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,3448e154-8437-43a0-ab89-4e4ef0cac3af,37:35.4,
win11,3448e154-8437-43a0-ab89-4e4ef0cac3af,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,37:35.4,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,3448e154-8437-43a0-ab89-4e4ef0cac3af,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,600542c7-714b-494d-8e2d-5c9df7c4f9cb,37:35.4,
win11,cae9f90d-8b96-4b7c-a72c-456b617e82fa,C:\Windows\System32\svchost.exe,execute,file,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,5535a23e-3f25-49ce-be99-92cb20b308fb,37:39.7,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler"
win11,cae9f90d-8b96-4b7c-a72c-456b617e82fa,C:\Windows\System32\svchost.exe,fork,process,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,91b8a17a-61cf-4e62-969b-c7a3b08bff37,37:39.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,2aa2d4c8-8bcb-4ded-a286-54191e919d5c,37:49.2,
win11,2aa2d4c8-8bcb-4ded-a286-54191e919d5c,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,37:49.2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,2aa2d4c8-8bcb-4ded-a286-54191e919d5c,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,7426dc8a-5f5c-4eeb-ba12-49dce27210e6,37:49.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,945d73c0-d601-4ef7-931d-68cd596c6335,38:02.1,
win11,945d73c0-d601-4ef7-931d-68cd596c6335,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,38:02.1,explorer.exe C:\Users\Public\Documents
win11,945d73c0-d601-4ef7-931d-68cd596c6335,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,7a17031b-93a3-4af1-bb90-2c8665d3b8b3,38:02.1,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,f98a95b3-97ff-4299-9779-067db0238be4,38:02.2,
win11,f98a95b3-97ff-4299-9779-067db0238be4,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,38:08.7,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,f98a95b3-97ff-4299-9779-067db0238be4,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,0e97275f-d93d-439c-91b3-5279140cd165,38:08.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,6fdce760-a239-42d4-964e-815b28b38786,38:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,98d3b571-98d8-467e-94a5-4387de999bfe,38:14.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,1be77691-ca3e-474a-8c60-76711ce984fc,38:14.9,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,aa0cac15-67e9-4788-9fae-7b075a8779f1,38:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,e5b5aae0-5317-4410-927a-d58154b22528,38:16.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,18191807-4c0a-42ee-a64f-d79accef57a0,38:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,98a786dd-18ae-4ac0-96a6-8c5f959c75f5,38:22.5,
win11,98a786dd-18ae-4ac0-96a6-8c5f959c75f5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,38:22.5,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,98a786dd-18ae-4ac0-96a6-8c5f959c75f5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,6b2c453f-8a60-46ff-88c2-bbf10c3e569b,38:22.5,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,cf31c213-dac9-4268-8ccb-96a56d84dfcc,38:43.3,
win11,cf31c213-dac9-4268-8ccb-96a56d84dfcc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,38:43.3,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,cf31c213-dac9-4268-8ccb-96a56d84dfcc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,da45c20e-77fe-4d60-8903-4664a3764a46,38:43.3,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,c989daec-be20-473f-9634-4d7f4aec7342,39:03.2,
win11,c989daec-be20-473f-9634-4d7f4aec7342,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:03.2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,c989daec-be20-473f-9634-4d7f4aec7342,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,3d51e1b8-77da-488d-a08c-703fbc5b71b1,39:03.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,f72d1007-4e54-4a0d-9dcc-10e041a12dd9,39:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,cb326b57-988b-4e61-8203-e87cb0d5747c,39:14.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,40d49dcc-0fe4-4657-a9cf-a923ae7fff78,39:15.1,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,f909052f-ccac-4acb-b4a2-a6259637c6ab,39:15.9,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,4d2c3134-22b1-4c06-99d4-03f6c867038b,39:16.0,
win11,4d2c3134-22b1-4c06-99d4-03f6c867038b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:16.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,4d2c3134-22b1-4c06-99d4-03f6c867038b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,2ca22cf6-f3c0-4f4e-8d49-48dd732dac19,39:16.1,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,e726c0ac-5431-46ce-bfcd-e348297e5e05,39:16.5,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,8f7e085f-2500-4d84-af5d-78438ddbaacb,39:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,e5c53876-612f-4954-a58a-8af476f2ec77,39:29.9,
win11,e5c53876-612f-4954-a58a-8af476f2ec77,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:29.9,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,e5c53876-612f-4954-a58a-8af476f2ec77,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,098adcd3-ec30-4d82-a8eb-4a8653023eda,39:29.9,
win11,5ca5093b-26e2-4d12-b258-abf7fdc47ef0,C:\Windows\System32\services.exe,fork,process,C:\Windows\System32\svchost.exe,4f9ec034-641c-4b97-bc44-46a0decfdf5d,39:42.4,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,1be77691-ca3e-474a-8c60-76711ce984fc,39:42.8,
win11,1be77691-ca3e-474a-8c60-76711ce984fc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:42.9,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,1be77691-ca3e-474a-8c60-76711ce984fc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,fc5e24ba-7877-4e81-8c7e-a1f178a11810,39:42.9,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,97e857c2-d18d-45ad-a2ac-510d5c39d499,39:56.6,
win11,97e857c2-d18d-45ad-a2ac-510d5c39d499,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:56.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,97e857c2-d18d-45ad-a2ac-510d5c39d499,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,208fa575-8d9e-4cf3-9b48-ed151715a2bc,39:56.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,e78f15b8-822d-4931-a9db-329184c2c997,40:13.5,
win11,e78f15b8-822d-4931-a9db-329184c2c997,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,40:13.6,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,e78f15b8-822d-4931-a9db-329184c2c997,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,bb5c6eeb-1c45-4b2c-90c4-925755cbf903,40:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,647ba7cf-19da-4382-b292-f0272b51580e,40:13.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,1e602c8f-9546-4d5f-ab19-2ace24dfe6d9,40:14.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,c7f5dc04-9592-4fde-8d94-24dbe8ab3143,40:15.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,7654a8cb-6366-474a-b61d-6bf5ad1d3956,40:16.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,cb4eca66-a5aa-4c19-9731-1ebb1a7398d4,40:17.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,cbc33707-a746-4273-a9c3-c33c598e90fe,40:18.0,
