host,processUUID,processName,event,objectType,objectData,objectUUID,timestamp,CommandLine
win10-2,f69eaac7-ad6c-4d3f-b65e-1d58ff79d3d7,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,37:08.5,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,f69eaac7-ad6c-4d3f-b65e-1d58ff79d3d7,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,7881d285-d787-459a-a373-b776e6e589ed,37:08.5,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,20c354f8-5302-4cf1-8637-a8cb2c60cb19,37:13.3,
win10-2,20c354f8-5302-4cf1-8637-a8cb2c60cb19,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,37:13.4,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,20c354f8-5302-4cf1-8637-a8cb2c60cb19,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,1bb542b5-5dd3-4b2b-a1b6-5b046effbdcf,37:13.4,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,6921773d-4cac-410f-9ef0-3593dc424cfb,37:14.0,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b5484597-7751-43bb-a55c-26cfbec2e3ce,37:28.2,
win10-2,b5484597-7751-43bb-a55c-26cfbec2e3ce,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,37:28.2,explorer.exe C:\Users\Public\Documents
win10-2,b5484597-7751-43bb-a55c-26cfbec2e3ce,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,ebb7f7c6-e4d5-438f-a356-170b3f07c83e,37:28.2,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,9307f3c2-401e-45c0-bef2-0d172eb351a9,37:28.3,
win10-2,b475fc4b-9bdc-4938-8dfc-22c0c1dc5e11,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,52.168.117.174:443.0,16258d3a-eeaa-4f4e-af56-3144de7d0cd0,37:31.6,
win10-2,b475fc4b-9bdc-4938-8dfc-22c0c1dc5e11,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,52.168.117.174:443.0,16258d3a-eeaa-4f4e-af56-3144de7d0cd0,37:31.6,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,dd5acb07-296b-4ceb-a6f5-59470fadb7b9,37:35.1,
win10-2,9307f3c2-401e-45c0-bef2-0d172eb351a9,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,37:35.7,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,9307f3c2-401e-45c0-bef2-0d172eb351a9,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,018743a4-3d57-4914-8f94-4d340a4cd0c0,37:35.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,81e058c8-1f3b-47cd-8fed-0023bbf05e8a,37:40.5,
win10-2,81e058c8-1f3b-47cd-8fed-0023bbf05e8a,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,37:40.5,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,81e058c8-1f3b-47cd-8fed-0023bbf05e8a,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,c92a1ec3-c599-46d7-af30-b4a05130d6ed,37:40.5,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,9a3ac66d-c7a9-4124-8c3d-075dd0e6be3a,37:41.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,6761856d-5b78-481d-ab54-1ed9bce0e65d,37:46.0,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,16d8d29e-5160-491e-b1c9-5f8cff706508,37:46.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,7f91d98e-5973-4ee7-a070-9424fd3dc0e9,37:47.7,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,a172123b-efa7-482e-859c-46606e142518,37:48.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,0dc3d81f-da32-4eb5-9328-4b89d77831d4,37:49.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,efb2f287-9137-416d-b496-6baee915feb3,37:50.9,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f9ed0ead-a557-4264-8827-3385448b3a98,37:59.8,
win10-2,f9ed0ead-a557-4264-8827-3385448b3a98,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,37:59.9,explorer.exe C:\Users\Public\Documents
win10-2,f9ed0ead-a557-4264-8827-3385448b3a98,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,75ee95c5-a55c-4339-b776-e32574377d75,37:59.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,b34b3cb8-47cd-4f2c-aeda-4df0afa7e845,37:59.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,dc2a4de0-ab16-4a78-8463-6bb369b082ff,38:06.7,
win10-2,b34b3cb8-47cd-4f2c-aeda-4df0afa7e845,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,38:07.3,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,b34b3cb8-47cd-4f2c-aeda-4df0afa7e845,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4ce1b928-10fd-4a4a-8f3b-1eda7dd76b31,38:07.3,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,958cc909-5d94-4671-b364-d48bbddd8fc9,38:16.1,
win10-2,958cc909-5d94-4671-b364-d48bbddd8fc9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,38:16.2,explorer.exe C:\Users\Public\Documents
win10-2,958cc909-5d94-4671-b364-d48bbddd8fc9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,6cfe0ade-7308-4f45-b97d-be8064f5359c,38:16.2,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,69af05e4-3545-4988-8093-efa5283fbf93,38:23.0,
win10-2,fa5c6482-4c36-4e96-bc13-eba17803b45e,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,38:23.6,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,fa5c6482-4c36-4e96-bc13-eba17803b45e,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,7104708b-7d9a-4976-a995-e4b54ae92029,38:23.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,e17618d2-6542-485a-a5c8-146a90685f89,38:28.4,
win10-2,e17618d2-6542-485a-a5c8-146a90685f89,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,38:28.4,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,e17618d2-6542-485a-a5c8-146a90685f89,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,bfecf23d-8f7d-43be-be6a-e1163c1d741b,38:28.4,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,bdefd89f-6df8-4b6e-849b-3b3501e70bd2,38:28.9,
win10-2,bfe35bef-59c2-4a70-abc0-2739ffc96dd7,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,104.46.162.225:443.0,848f3de8-9bc6-455f-8b4d-34c216288921,38:42.4,
win10-2,bfe35bef-59c2-4a70-abc0-2739ffc96dd7,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,104.46.162.225:443.0,848f3de8-9bc6-455f-8b4d-34c216288921,38:42.4,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,dcff51d1-f93e-46ce-b1eb-e4dafea74769,38:43.0,
win10-2,dcff51d1-f93e-46ce-b1eb-e4dafea74769,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,38:43.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,dcff51d1-f93e-46ce-b1eb-e4dafea74769,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,662c58bd-31ca-45f3-aaf9-8b1ff755fe42,38:43.1,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,e8e0efbf-dec5-46bd-88b6-042410c992c5,38:43.7,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,32e4ced5-e533-46cc-bc44-f95f1f6e8bdc,38:46.0,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,3d8c5331-8780-4af6-ad89-689c44bdc944,38:46.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,d6532d47-c288-44de-a1a7-0e3a37024a14,38:48.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,be65a275-721a-428e-b02e-58a001b68566,38:49.4,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,88892f35-992b-4d83-a66b-4e8b05c263f6,38:50.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,e0837774-99ac-4110-9872-ff77a951ad7a,38:51.9,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f0981fc2-ccdf-4936-823a-15e31a551f51,38:56.1,
win10-2,f0981fc2-ccdf-4936-823a-15e31a551f51,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,38:56.2,explorer.exe C:\Users\Public\Documents
win10-2,f0981fc2-ccdf-4936-823a-15e31a551f51,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,4b54fa89-21be-4701-86ef-b525a88000a6,38:56.2,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,cf6ae27b-b3b8-48a4-8c0c-2235e39b62b8,38:56.2,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,06773c0a-667c-42c6-a91c-0b9685012957,39:03.0,
win10-2,cf6ae27b-b3b8-48a4-8c0c-2235e39b62b8,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,39:03.6,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,cf6ae27b-b3b8-48a4-8c0c-2235e39b62b8,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,d31074a9-7aa6-49dc-870d-1481a8d71768,39:03.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,e8e0efbf-dec5-46bd-88b6-042410c992c5,39:08.4,
win10-2,e8e0efbf-dec5-46bd-88b6-042410c992c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:08.5,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,e8e0efbf-dec5-46bd-88b6-042410c992c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,90e8fcdd-277b-4447-9f2a-7d74a2bef3cb,39:08.5,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,f5f7969a-1426-441f-8428-7be255429b00,39:09.1,
win10-2,9fa521cf-b3c6-43c0-86ad-2d10e55d2d56,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,104.46.162.225:443.0,848f3de8-9bc6-455f-8b4d-34c216288921,39:09.7,
win10-2,9fa521cf-b3c6-43c0-86ad-2d10e55d2d56,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,104.46.162.225:443.0,848f3de8-9bc6-455f-8b4d-34c216288921,39:09.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,1e8aa146-162c-49f4-a825-262132143f81,39:27.3,
win10-2,1e8aa146-162c-49f4-a825-262132143f81,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,39:27.4,explorer.exe C:\Users\Public\Documents
win10-2,1e8aa146-162c-49f4-a825-262132143f81,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,8bcd4444-9aed-4c51-a1ba-67e3a5fb0617,39:27.4,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,67932d7e-75a7-4dd9-a55c-ac676010c6dd,39:27.4,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,d409e944-93cf-4e08-b67d-e94a07754866,39:34.2,
win10-2,67932d7e-75a7-4dd9-a55c-ac676010c6dd,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,39:34.8,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,67932d7e-75a7-4dd9-a55c-ac676010c6dd,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,3689d582-7bb8-447b-9d4a-8a8cbe544a01,39:34.8,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,bc8c4892-e46a-4053-8c09-0ac6533e8be4,39:39.6,
win10-2,bc8c4892-e46a-4053-8c09-0ac6533e8be4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,39:39.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,bc8c4892-e46a-4053-8c09-0ac6533e8be4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,3b07b4da-cf30-4b8b-9f29-d8fd695537b7,39:39.7,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,7fc63760-2ee4-477e-8f8c-09ea45137362,39:40.4,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2b8f3c67-866c-411f-b316-15450de7576e,39:47.3,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,ba497d5e-e312-4608-b0ab-124e78bab60b,39:48.0,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,c38c79fe-7a38-4be2-8dfa-d5a8fdaa7ca9,39:48.8,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,a89132ed-25c8-4c8f-ad86-82f49b4575d0,39:49.5,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f524669e-1c76-4b45-bf37-0c021fd830bc,39:54.7,
win10-2,f524669e-1c76-4b45-bf37-0c021fd830bc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,39:54.7,explorer.exe C:\Users\Public\Documents
win10-2,f524669e-1c76-4b45-bf37-0c021fd830bc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,fb3cd57f-302f-4d53-a90b-16acb3be9aed,39:54.7,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,a3336784-c22c-4239-a395-fac562f2487c,39:54.8,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,450ab472-b507-479a-867d-7184361762e9,40:01.2,
win10-2,a3336784-c22c-4239-a395-fac562f2487c,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,40:01.7,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\~$organization-workers.xlsx"""
win10-2,a3336784-c22c-4239-a395-fac562f2487c,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,bca4cb8a-734b-4b83-ac2a-b61794410db1,40:01.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,24dfb56d-f809-49a9-aeec-c80dacfc02f9,40:06.5,
win10-2,24dfb56d-f809-49a9-aeec-c80dacfc02f9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,40:06.6,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,24dfb56d-f809-49a9-aeec-c80dacfc02f9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,d9501916-1415-4e32-8b2b-d6958addac3b,40:06.6,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,38e24340-244e-4632-8904-cb1c27de9e07,40:07.0,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,0c6aae96-4bbb-4f5e-aaa5-3f18bac102c5,40:21.3,
win10-2,0c6aae96-4bbb-4f5e-aaa5-3f18bac102c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,40:21.4,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,0c6aae96-4bbb-4f5e-aaa5-3f18bac102c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,6bcfccd6-3168-4339-bf35-a1bb19e8f4f5,40:21.4,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,50f565e7-097a-44f6-8303-55167947960d,40:21.9,
win10-2,32e4ced5-e533-46cc-bc44-f95f1f6e8bdc,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.11:443.0,e0dcd67f-d6a4-4fc3-92ed-43dddb339ed3,40:29.7,
win10-2,32e4ced5-e533-46cc-bc44-f95f1f6e8bdc,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.11:443.0,e0dcd67f-d6a4-4fc3-92ed-43dddb339ed3,40:29.7,
win10-2,96f7c619-f862-476f-aa48-c72874afe987,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,f524669e-1c76-4b45-bf37-0c021fd830bc,40:38.4,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,d3b167db-565b-4db1-a582-d2d151885e31,40:38.8,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,6aef4725-2a47-4489-b91d-b193f05fb7e1,40:46.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,017c7f0a-83cc-4351-a1c1-4bd0ef284d90,40:47.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,d201284f-5e8c-4bf3-8abb-f03ed77569ca,40:48.0,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,39d3c98b-f2ad-43e0-a12b-d13ee7bb2534,40:48.7,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,082fc876-ded1-43c5-bf33-ac02e83061cd,40:49.5,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,7f2d295d-208d-46be-aa30-3148a5723dbc,40:50.2,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,ac5a1dc8-5373-42ac-8a7c-adeecd64a807,40:53.2,
